Year,Species,Easting,Northing,Age,Sex,Tnights
1,DOC250,1736612.785,5427277.598,NA,NA,60
1,A24,1736523.646,5427290.042,NA,NA,60
1,A24,1736489.828,5427424.95,NA,NA,60
1,DOC250,1736525.149,5427530.567,NA,NA,60
1,A24,1740835.262,5430186.582,NA,NA,60
1,A24,1740920.506,5430135.845,NA,NA,60
1,DOC250,1741007.804,5430078.726,NA,NA,60
1,A24,1741061.241,5429982.402,NA,NA,60
1,A24,1741161.99,5429927.692,NA,NA,60
1,DOC250,1741239.529,5429851.555,NA,NA,60
1,A24,1741315.184,5429781.998,NA,NA,60
1,A24,1741416.145,5429790.145,NA,NA,60
1,DOC250,1741511.982,5429767.512,NA,NA,60
1,A24,1741602.121,5429688.901,NA,NA,60
1,A24,1741647.422,5429588.401,NA,NA,60
1,DOC250,1741654.384,5429485.529,NA,NA,60
1,A24,1741628.203,5429380.305,NA,NA,60
1,A24,1741594.152,5429275.345,NA,NA,60
1,DOC250,1741540.888,5429168.982,NA,NA,60
1,A24,1741515.185,5429079.528,NA,NA,60
1,A24,1741498.365,5428981.558,NA,NA,60
1,DOC250,1741449.76,5428881.993,NA,NA,60
1,A24,1741444.101,5428776.267,NA,NA,60
1,A24,1741512.786,5428689.406,NA,NA,60
1,DOC250,1741616.737,5428696.933,NA,NA,60
1,A24,1741715.106,5428701.794,NA,NA,60
1,A24,1741784.652,5428599.145,NA,NA,60
1,DOC250,1741691.836,5428492.222,NA,NA,60
1,A24,1741750.619,5428572.373,NA,NA,60
1,A24,1741848.26,5428600.128,NA,NA,60
1,DOC250,1741924.839,5428694.817,NA,NA,60
1,A24,1741995.876,5428780.164,NA,NA,60
1,A24,1742028.754,5428837.724,NA,NA,60
1,DOC250,1742062.07,5428939.139,NA,NA,60
1,A24,1742096.512,5429038.094,NA,NA,60
1,A24,1742163.454,5429110.859,NA,NA,60
1,DOC250,1742194.981,5429210.643,NA,NA,60
1,A24,1742279.814,5429336.931,NA,NA,60
1,A24,1742321.715,5429457.168,NA,NA,60
1,A24,1741192.308,5426062.551,NA,NA,60
1,A24,1741159.438,5425961.338,NA,NA,60
1,DOC250,1741074.578,5425878.244,NA,NA,60
1,A24,1741074.161,5425779.183,NA,NA,60
1,A24,1741083.322,5425673.057,NA,NA,60
1,DOC250,1741080.061,5425574.163,NA,NA,60
1,A24,1741024.036,5425492.175,NA,NA,60
1,A24,1742923.635,5425668.843,NA,NA,60
1,A24,1742893.225,5425744.968,NA,NA,60
1,DOC250,1742888.227,5425844.248,NA,NA,60
1,A24,1742793.474,5425880.872,NA,NA,60
1,A24,1742698.012,5425830.327,NA,NA,60
1,DOC250,1742606.686,5425785.583,NA,NA,60
1,A24,1742508.815,5425752.957,NA,NA,60
1,A24,1742415.677,5425705.361,NA,NA,60
1,DOC250,1742340.626,5425640.531,NA,NA,60
1,A24,1742297.887,5425549.289,NA,NA,60
1,A24,1742393.54,5425537.315,NA,NA,60
1,DOC250,1742389.989,5425433.092,NA,NA,60
1,A24,1742300.693,5425393.303,NA,NA,60
1,A24,1742199.573,5425421.052,NA,NA,60
1,DOC250,1742121.812,5425358.713,NA,NA,60
1,A24,1742025.054,5425374.048,NA,NA,60
1,A24,1741972.066,5425285.118,NA,NA,60
1,DOC250,1741900.38,5425212.101,NA,NA,60
1,A24,1741842.325,5425138.044,NA,NA,60
1,DOC250,1745534.211,5426505.207,NA,NA,60
1,DOC250,1745400.5,5426264.982,NA,NA,60
1,DOC250,1745198.768,5426019.448,NA,NA,60
1,DOC250,1745087.244,5425719.239,NA,NA,60
1,DOC250,1745014.073,5425355.517,NA,NA,60
1,DOC250,1744975.256,5425013.545,NA,NA,60
1,DOC250,1745018.369,5424773.887,NA,NA,60
1,DOC250,1745329.205,5424803.216,NA,NA,60
1,DOC250,1745527.99,5425053.469,NA,NA,60
1,DOC250,1745711.054,5425308.361,NA,NA,60
1,DOC250,1746009.547,5425247.273,NA,NA,60
1,DOC250,1746154.061,5425503.935,NA,NA,60
1,DOC250,1746277.853,5425779.11,NA,NA,60
1,DOC250,1746444.584,5426035.868,NA,NA,60
1,A24,1743591.625,5431906.978,NA,NA,60
1,A24,1743594.26,5432040.556,NA,NA,60
1,DOC250,1743948.295,5433203.864,NA,NA,60
1,A24,1744472.969,5424642.485,NA,NA,60
1,A24,1744517.179,5424604.509,NA,NA,60
1,A24,1744543.669,5424568.107,NA,NA,60
1,A24,1744555.937,5424519.771,NA,NA,60
1,A24,1744590.51,5424473.102,NA,NA,60
1,A24,1744615.227,5424452.839,NA,NA,60
1,A24,1744629.529,5424393.134,NA,NA,60
1,A24,1744673.337,5424372.936,NA,NA,60
1,A24,1744700.854,5424337.735,NA,NA,60
1,A24,1744724.791,5424257.401,NA,NA,60
1,A24,1744724.947,5424206.419,NA,NA,60
1,A24,1744729.168,5424149.357,NA,NA,60
1,A24,1744733.747,5424101.841,NA,NA,60
1,A24,1744747.427,5424057.252,NA,NA,60
1,A24,1744754.908,5423999.904,NA,NA,60
1,A24,1744765.617,5423965.926,NA,NA,60
1,A24,1744801.816,5423933.773,NA,NA,60
1,A24,1744838.75,5423900.716,NA,NA,60
1,A24,1744925.251,5423850.898,NA,NA,60
1,A24,1744917.761,5423983.216,NA,NA,60
1,A24,1744902.44,5424012.621,NA,NA,60
1,A24,1744857.04,5424053.622,NA,NA,60
1,A24,1744835.848,5424078.369,NA,NA,60
1,A24,1744809.352,5424131.098,NA,NA,60
1,A24,1744788.824,5424172.381,NA,NA,60
1,A24,1744771.774,5424211.705,NA,NA,60
1,A24,1744769.31,5424264.51,NA,NA,60
1,A24,1744735.91,5424306.937,NA,NA,60
1,A24,1744688.271,5424323.991,NA,NA,60
1,A24,1744668.058,5424276.08,NA,NA,60
1,A24,1744656.591,5424225.885,NA,NA,60
1,A24,1744649.213,5424174.941,NA,NA,60
1,A24,1744642.048,5424126.326,NA,NA,60
1,A24,1744635.303,5424060.931,NA,NA,60
1,A24,1744657.359,5424008.068,NA,NA,60
1,A24,1744689.196,5423975.447,NA,NA,60
1,A24,1744976.718,5423933.503,NA,NA,60
1,A24,1744859.814,5423869.53,NA,NA,60
1,A24,1744959.528,5424947.217,NA,NA,60
1,A24,1745010.595,5424816.472,NA,NA,60
1,A24,1745015.355,5424769.729,NA,NA,60
1,A24,1745093.453,5424747.288,NA,NA,60
1,A24,1745153.71,5424783.291,NA,NA,60
1,A24,1745185.137,5424813.873,NA,NA,60
1,A24,1745263.09,5424826.086,NA,NA,60
1,A24,1745269.895,5424802.071,NA,NA,60
1,A24,1745339.134,5424797.242,NA,NA,60
1,A24,1744915.864,5424357.992,NA,NA,60
1,A24,1744834.355,5424351.955,NA,NA,60
1,A24,1744821.199,5424393.423,NA,NA,60
1,A24,1744775.91,5424427.535,NA,NA,60
1,A24,1744734.025,5424426.593,NA,NA,60
1,A24,1744832.038,5424449.851,NA,NA,60
1,A24,1744856.75,5424454.578,NA,NA,60
1,A24,1744880.728,5424489.641,NA,NA,60
1,A24,1744930.803,5424493.973,NA,NA,60
1,A24,1744928.04,5424443.604,NA,NA,60
1,A24,1744871.581,5424522.255,NA,NA,60
1,A24,1744825.992,5424520.388,NA,NA,60
1,A24,1744793.679,5424562.793,NA,NA,60
1,A24,1744770.167,5424605.689,NA,NA,60
1,A24,1744753.742,5424651.221,NA,NA,60
1,A24,1744771.908,5424705.614,NA,NA,60
1,A24,1744767.683,5424749.903,NA,NA,60
1,A24,1744762.979,5424803.753,NA,NA,60
1,A24,1744751.433,5424858.849,NA,NA,60
1,A24,1744722.753,5424911.4,NA,NA,60
1,A24,1744731.169,5424997.531,NA,NA,60
1,A24,1744757.798,5424972.343,NA,NA,60
1,A24,1744793.446,5424941.645,NA,NA,60
1,A24,1744818.883,5424894.49,NA,NA,60
1,A24,1744837.542,5424839.14,NA,NA,60
1,A24,1744859.793,5424808.597,NA,NA,60
1,A24,1744867.5,5424745.802,NA,NA,60
1,A24,1744872.29,5424700.502,NA,NA,60
1,A24,1744906.064,5424655.735,NA,NA,60
1,A24,1744941.641,5424609.044,NA,NA,60
1,A24,1744921.72,5424588.449,NA,NA,60
1,A24,1744959.503,5424627.124,NA,NA,60
1,A24,1745009.553,5424596.581,NA,NA,60
1,A24,1745058.061,5424597.833,NA,NA,60
1,A24,1745281.594,5424733.864,NA,NA,60
1,A24,1745238.566,5424713.622,NA,NA,60
1,A24,1745122.808,5424619.753,NA,NA,60
1,A24,1745115.618,5424649.662,NA,NA,60
1,A24,1744555.004,5424771.577,NA,NA,60
1,A24,1744628.467,5424680.373,NA,NA,60
1,A24,1744673.831,5424666.696,NA,NA,60
1,A24,1744710.29,5424659.972,NA,NA,60
1,A24,1744612.283,5424729.675,NA,NA,60
1,A24,1744969.379,5425222.576,NA,NA,60
1,A24,1744973.28,5425166.298,NA,NA,60
1,A24,1744952.958,5425117.28,NA,NA,60
1,A24,1744971.328,5425068.488,NA,NA,60
1,A24,1744969.18,5425027.992,NA,NA,60
1,A24,1744916.537,5424970.732,NA,NA,60
1,A24,1744922.712,5424919.297,NA,NA,60
1,A24,1744938.953,5424839.338,NA,NA,60
1,A24,1744963.902,5424788.749,NA,NA,60
1,A24,1744958.169,5424744.881,NA,NA,60
1,A24,1744954.225,5424677.32,NA,NA,60
1,A24,1745334.801,5424760.677,NA,NA,60
1,A24,1745211.325,5424657.856,NA,NA,60
1,A24,1744980.914,5424001.059,NA,NA,60
1,A24,1744925.357,5424099.462,NA,NA,60
1,A24,1744933.642,5424145.39,NA,NA,60
1,A24,1744964.802,5424187.972,NA,NA,60
1,A24,1744973.417,5424225.23,NA,NA,60
1,A24,1744984.477,5424280.098,NA,NA,60
1,A24,1744973.291,5424323.748,NA,NA,60
1,A24,1744699.324,5424399.629,NA,NA,60
1,A24,1745531.25,5426507.931,NA,NA,60
1,A24,1745521.849,5426460.916,NA,NA,60
1,A24,1745487.22,5426408.853,NA,NA,60
1,A24,1745456.272,5426356.605,NA,NA,60
1,A24,1745442.846,5426296.787,NA,NA,60
1,A24,1745399.509,5426269.887,NA,NA,60
1,A24,1745349.488,5426248.009,NA,NA,60
1,A24,1745323.931,5426188.766,NA,NA,60
1,A24,1745280.853,5426153.864,NA,NA,60
1,A24,1745225.556,5426110.988,NA,NA,60
1,A24,1745199.861,5426036.42,NA,NA,60
1,A24,1745194.061,5425980.892,NA,NA,60
1,A24,1745169.772,5425922.179,NA,NA,60
1,A24,1745167.217,5425861.366,NA,NA,60
1,A24,1745168.211,5425860.79,NA,NA,60
1,A24,1745126.525,5425853.516,NA,NA,60
1,A24,1745178.408,5425981.316,NA,NA,60
1,A24,1745213.645,5426089.124,NA,NA,60
1,A24,1745537.032,5426608.441,NA,NA,60
1,A24,1745012.399,5425363.993,NA,NA,60
1,A24,1745038.06,5425420.236,NA,NA,60
1,A24,1745042.319,5425461.578,NA,NA,60
1,A24,1745042.242,5425461.913,NA,NA,60
1,A24,1745052.718,5425504.242,NA,NA,60
1,A24,1745065.617,5425546.301,NA,NA,60
1,A24,1745065.269,5425545.642,NA,NA,60
1,A24,1745070.019,5425598.97,NA,NA,60
1,A24,1745094.017,5425639.029,NA,NA,60
1,A24,1745091.557,5425641.633,NA,NA,60
1,A24,1745092.641,5425679.152,NA,NA,60
1,A24,1745088.211,5425729.887,NA,NA,60
1,A24,1745088.519,5425728.548,NA,NA,60
1,A24,1745106.48,5425772.393,NA,NA,60
1,A24,1745119.721,5425827.329,NA,NA,60
1,A24,1744989.757,5425270.15,NA,NA,60
1,A24,1744985.991,5425274.446,NA,NA,60
1,A24,1744997.628,5425303.646,NA,NA,60
1,A24,1745012.485,5425364.103,NA,NA,60
1,DOC200,1742937.29,5427818.682,NA,NA,60
1,DOC200,1742826.348,5427692.897,NA,NA,60
1,DOC200,1742729.934,5427564.165,NA,NA,60
1,DOC200,1742679.335,5427486.745,NA,NA,60
1,DOC200,1742538.653,5427502.694,NA,NA,60
1,DOC200,1742508.774,5427307.62,NA,NA,60
1,DOC200,1742504.878,5427163.949,NA,NA,60
1,DOC200,1742642.217,5427042.979,NA,NA,60
1,DOC200,1742534.076,5426890.011,NA,NA,60
1,DOC200,1742498.795,5426746.513,NA,NA,60
1,DOC200,1742468.719,5426473.532,NA,NA,60
1,DOC200,1742574.394,5426332.514,NA,NA,60
1,DOC200,1742568.633,5426382.849,NA,NA,60
1,DOC200,1742674.791,5426283.288,NA,NA,60
1,DOC200,1742706.618,5426023.453,NA,NA,60
1,DOC200,1742757.393,5425953.453,NA,NA,60
1,DOC200,1742634.802,5426513.488,NA,NA,60
1,DOC200,1742595.833,5426596.916,NA,NA,60
1,DOC200,1742600.126,5426788.753,NA,NA,60
1,DOC200,1742837.437,5426687.188,NA,NA,60
1,DOC200,1742911.554,5426751.901,NA,NA,60
1,DOC200,1742975.403,5426895.498,NA,NA,60
1,DOC200,1742928.816,5426250.767,NA,NA,60
1,DOC200,1742821.637,5426414.866,NA,NA,60
1,DOC200,1743765.65,5426586.594,NA,NA,60
1,DOC200,1743750.797,5426629.877,NA,NA,60
1,DOC200,1743786.928,5426715.945,NA,NA,60
1,DOC200,1743742.986,5426787.021,NA,NA,60
1,DOC200,1743779.109,5426887.077,NA,NA,60
1,DOC200,1743767.35,5426972.837,NA,NA,60
1,DOC200,1743725.123,5426995.422,NA,NA,60
1,DOC200,1743684.916,5427044.78,NA,NA,60
1,DOC200,1743576.474,5427001.963,NA,NA,60
1,DOC200,1743540.113,5427001.375,NA,NA,60
1,DOC200,1743589.114,5427099.555,NA,NA,60
1,DOC200,1743546.945,5427137.874,NA,NA,60
1,DOC200,1743471.315,5427189.536,NA,NA,60
1,DOC200,1743443.622,5427125.482,NA,NA,60
1,DOC200,1743370.124,5427068.832,NA,NA,60
1,DOC200,1743264.484,5427006.099,NA,NA,60
1,DOC200,1743202.945,5426904.469,NA,NA,60
1,DOC200,1743058.792,5426832.874,NA,NA,60
1,DOC200,1744358.193,5425881.404,NA,NA,60
1,DOC200,1744194.18,5425973.708,NA,NA,60
1,DOC200,1744108.37,5426029.659,NA,NA,60
1,DOC200,1744503.173,5426014.916,NA,NA,60
1,DOC200,1744402.424,5426085.357,NA,NA,60
1,DOC200,1744208.299,5426098.463,NA,NA,60
1,DOC200,1744163.693,5426184.671,NA,NA,60
1,DOC200,1744123.933,5426227.06,NA,NA,60
1,DOC200,1744219.767,5426265.558,NA,NA,60
1,DOC200,1744405.066,5426281.391,NA,NA,60
1,DOC200,1744260.661,5426415.762,NA,NA,60
1,DOC200,1744177.726,5426307.999,NA,NA,60
1,DOC200,1744343.559,5426330.372,NA,NA,60
1,DOC200,1744367.604,5426389.758,NA,NA,60
1,DOC200,1744439.319,5426449.753,NA,NA,60
1,DOC200,1744547.105,5426386.189,NA,NA,60
1,DOC200,1744605.326,5426235.203,NA,NA,60
1,DOC200,1744639.767,5426059.478,NA,NA,60
1,DOC200,1746615.604,5425324.636,NA,NA,60
1,DOC200,1746628.271,5425734.813,NA,NA,60
1,DOC200,1746624.241,5425531.544,NA,NA,60
1,DOC200,1746269.915,5425088.995,NA,NA,60
1,DOC200,1746688.847,5424443.831,NA,NA,60
1,DOC200,1747054.16,5425574.925,NA,NA,60
1,DOC200,1746979.263,5425282.981,NA,NA,60
1,DOC200,1746919.415,5425067.411,NA,NA,60
1,DOC200,1746926.549,5425058.377,NA,NA,60
1,DOC200,1747044.988,5425761.403,NA,NA,60
1,DOC200,1746372.446,5425762.932,NA,NA,60
1,DOC200,1746233.352,5425562.697,NA,NA,60
1,DOC200,1746441.501,5425493.861,NA,NA,60
1,DOC200,1746192.082,5425351.764,NA,NA,60
1,DOC200,1747346.104,5424923.782,NA,NA,60
1,DOC200,1746629.235,5423856.884,NA,NA,60
1,DOC200,1747184.082,5423826.314,NA,NA,60
1,DOC200,1747358.332,5424399.504,NA,NA,60
1,DOC200,1746927.293,5423840.071,NA,NA,60
1,DOC200,1746811.127,5423749.889,NA,NA,60
1,DOC200,1747295.663,5424171.757,NA,NA,60
1,DOC200,1747146.358,5423534.321,NA,NA,60
1,DOC200,1746621.592,5425094.975,NA,NA,60
1,DOC200,1746667.898,5424898.951,NA,NA,60
1,DOC200,1746381.617,5424665.464,NA,NA,60
1,DOC200,1746396.902,5424258.881,NA,NA,60
1,DOC200,1746279.631,5424930.367,NA,NA,60
1,DOC200,1746684.367,5424152.955,NA,NA,60
1,DOC200,1746638.253,5424627.781,NA,NA,60
1,DOC200,1746811.887,5424969.094,NA,NA,60
1,A24,1745433.007,5424671.968,NA,NA,60
1,A24,1745451.049,5424657.168,NA,NA,60
1,A24,1745489.944,5424655.056,NA,NA,60
1,A24,1745578.758,5424866.524,NA,NA,60
1,A24,1745664.092,5424828.634,NA,NA,60
1,A24,1745693.455,5425099.019,NA,NA,60
1,A24,1745103.503,5423029.885,NA,NA,60
1,A24,1745159.873,5423027.092,NA,NA,60
1,A24,1745064.495,5423071.982,NA,NA,60
1,A24,1744978.076,5423049.94,NA,NA,60
1,A24,1744915.408,5423085.289,NA,NA,60
1,A24,1744870.297,5423085.968,NA,NA,60
1,A24,1744826.805,5423121.6,NA,NA,60
1,A24,1744818.43,5423217.95,NA,NA,60
1,A24,1744797.404,5423288.675,NA,NA,60
1,A24,1744823.698,5423297.369,NA,NA,60
1,A24,1744842.661,5423362.409,NA,NA,60
1,A24,1744882.332,5423420.482,NA,NA,60
1,A24,1744906.112,5423462.546,NA,NA,60
1,A24,1745006.83,5423449.984,NA,NA,60
1,A24,1746105.791,5422544.182,NA,NA,60
1,A24,1746047.479,5422595.891,NA,NA,60
1,A24,1746014.577,5422545.796,NA,NA,60
1,A24,1745612.304,5422907.073,NA,NA,60
1,A24,1745520.353,5422876.374,NA,NA,60
1,A24,1745442.71,5422870.267,NA,NA,60
1,A24,1745280.604,5423077.766,NA,NA,60
1,A24,1745050.585,5423519.637,NA,NA,60
1,A24,1745025.601,5423714.836,NA,NA,60
1,A24,1744999.625,5423759.893,NA,NA,60
1,A24,1745017.288,5423835.176,NA,NA,60
1,A24,1745028.298,5423975.567,NA,NA,60
1,A24,1745036.8,5423914.976,NA,NA,60
1,A24,1745027.27,5424033.12,NA,NA,60
1,A24,1744967.648,5424099.84,NA,NA,60
1,A24,1744996.289,5424163.02,NA,NA,60
1,A24,1745052.136,5424280.301,NA,NA,60
1,A24,1744987.833,5424225.941,NA,NA,60
1,A24,1745078.443,5424427.717,NA,NA,60
1,A24,1745127.871,5424445.721,NA,NA,60
1,A24,1745146.356,5424494.998,NA,NA,60
1,A24,1745088.722,5424565.012,NA,NA,60
1,A24,1745752.717,5422707.998,NA,NA,60
1,A24,1745709.129,5422730.198,NA,NA,60
1,A24,1745689.435,5422787.571,NA,NA,60
1,A24,1745755.808,5422786.905,NA,NA,60
1,A24,1745819.195,5422804.291,NA,NA,60
1,A24,1745850.404,5422803.442,NA,NA,60
1,A24,1745687.271,5422842.371,NA,NA,60
1,A24,1745687.996,5422928.545,NA,NA,60
1,A24,1745725.279,5422963.338,NA,NA,60
1,A24,1745602.316,5422922.489,NA,NA,60
1,A24,1745363.841,5422903.279,NA,NA,60
1,A24,1745347.011,5422965.814,NA,NA,60
1,A24,1745694.795,5425140.753,NA,NA,60
1,A24,1745166.618,5424549.349,NA,NA,60
1,A24,1745240.806,5424549.31,NA,NA,60
1,A24,1745235.536,5424306.734,NA,NA,60
1,A24,1745160.223,5424330.009,NA,NA,60
1,A24,1745106.398,5424347.523,NA,NA,60
1,DOC200,1746683.926,5426066.398,NA,NA,60
1,DOC200,1746727.668,5426244.614,NA,NA,60
1,DOC200,1746833.272,5426350.191,NA,NA,60
1,DOC200,1746911.352,5426475.263,NA,NA,60
1,DOC200,1746763.664,5426610.809,NA,NA,60
1,DOC200,1747025.114,5426201.657,NA,NA,60
1,DOC200,1747075.718,5426334.235,NA,NA,60
1,DOC200,1747107.374,5426487.2,NA,NA,60
1,DOC200,1747181.535,5426653.441,NA,NA,60
1,DOC200,1746579.466,5426765.85,NA,NA,60
1,DOC200,1746525.526,5426610.839,NA,NA,60
1,DOC200,1746516.513,5426415.384,NA,NA,60
1,DOC200,1746473.805,5426249.14,NA,NA,60
1,DOC200,1747262.957,5426791.327,NA,NA,60
1,DOC200,1744462.089,5426444.808,NA,NA,60
1,DOC200,1744575.595,5426386.623,NA,NA,60
1,DOC200,1744743.573,5426350.75,NA,NA,60
1,DOC200,1744664.625,5426212.129,NA,NA,60
1,DOC200,1744731.219,5426046.49,NA,NA,60
1,DOC200,1745346.232,5426368.503,NA,NA,60
1,DOC200,1745146.858,5426355.393,NA,NA,60
1,DOC200,1744930.172,5426327.716,NA,NA,60
1,DOC200,1744932.764,5426524.792,NA,NA,60
1,DOC200,1745093.985,5427402.015,NA,NA,60
1,DOC200,1744976.02,5427294.138,NA,NA,60
1,DOC200,1745154.654,5427144.963,NA,NA,60
1,DOC200,1744872.978,5427208.683,NA,NA,60
1,DOC200,1744791.659,5427062.192,NA,NA,60
1,DOC200,1744695.04,5426936.219,NA,NA,60
1,DOC200,1744583.196,5426800.677,NA,NA,60
1,DOC200,1744701.377,5427141.275,NA,NA,60
1,DOC200,1744562.076,5427040.194,NA,NA,60
1,DOC200,1744475.902,5426901.717,NA,NA,60
1,DOC200,1744444.645,5426770.251,NA,NA,60
1,DOC200,1744505.122,5426663.338,NA,NA,60
1,DOC200,1744682.347,5426639.141,NA,NA,60
1,DOC200,1744844.069,5426610.739,NA,NA,60
1,DOC200,1744984.936,5426692.727,NA,NA,60
1,DOC200,1745053.786,5426821.64,NA,NA,60
1,DOC200,1745174.797,5426918.506,NA,NA,60
1,DOC200,1745248.994,5427057.809,NA,NA,60
1,DOC200,1745883.044,5426896.243,NA,NA,60
1,DOC200,1745563.993,5426633.429,NA,NA,60
1,DOC200,1745689.83,5426837.856,NA,NA,60
1,DOC200,1746684.491,5427598.798,NA,NA,60
1,DOC200,1746803.695,5427732.418,NA,NA,60
1,A24,1745410.738,5426445.925,NA,NA,60
1,A24,1745387.845,5426411.064,NA,NA,60
1,A24,1745353.588,5426369.211,NA,NA,60
1,A24,1745303.698,5426378.983,NA,NA,60
1,A24,1745239.345,5426344.062,NA,NA,60
1,A24,1745228.688,5426347.274,NA,NA,60
1,A24,1745188.954,5426353.955,NA,NA,60
1,A24,1745122.95,5426353.719,NA,NA,60
1,A24,1745123.404,5426355.487,NA,NA,60
1,A24,1745076.607,5426356.643,NA,NA,60
1,A24,1745006.145,5426330.283,NA,NA,60
1,A24,1745006.149,5426330.506,NA,NA,60
1,A24,1745061.536,5426314.961,NA,NA,60
1,A24,1745070.072,5426264.256,NA,NA,60
1,A24,1745069.136,5426267.717,NA,NA,60
1,A24,1745078.751,5426216.546,NA,NA,60
1,A24,1745079.253,5426162.002,NA,NA,60
1,A24,1745093.422,5426095.635,NA,NA,60
1,A24,1745094.544,5426097.279,NA,NA,60
1,A24,1745087.962,5426006.78,NA,NA,60
1,A24,1745087.951,5426006.225,NA,NA,60
1,A24,1745396.543,5426343.473,NA,NA,60
1,A24,1745431.815,5426306.337,NA,NA,60
1,A24,1745399.628,5426284.213,NA,NA,60
1,A24,1745353.523,5426278.027,NA,NA,60
1,A24,1745315.687,5426207.923,NA,NA,60
1,A24,1745249.293,5426171.377,NA,NA,60
1,A24,1744724.062,5426065.684,NA,NA,60
1,A24,1744796.648,5426135.765,NA,NA,60
1,A24,1744760.493,5426095.057,NA,NA,60
1,A24,1744831.767,5426191.708,NA,NA,60
1,A24,1744830.865,5426247.259,NA,NA,60
1,A24,1744844.365,5426281.643,NA,NA,60
1,A24,1744912.765,5426318.041,NA,NA,60
1,A24,1744912.51,5426305.274,NA,NA,60
1,A24,1744903.694,5426186.609,NA,NA,60
1,A24,1744953.408,5426327.559,NA,NA,60
1,A24,1744921.996,5426381.942,NA,NA,60
1,A24,1744924.615,5426437.645,NA,NA,60
1,A24,1744934.355,5426522.861,NA,NA,60
1,A24,1745172.95,5426051.841,NA,NA,60
1,A24,1745503.316,5426468.869,NA,NA,60
1,A24,1745138.929,5425981.67,NA,NA,60
1,A24,1745433.401,5426503.072,NA,NA,60
1,DOC200,1744918.901,5425171.085,NA,NA,60
1,DOC200,1744939.434,5425368.765,NA,NA,60
1,DOC200,1745002.099,5425558.939,NA,NA,60
1,DOC200,1744749.255,5425066.145,NA,NA,60
1,DOC200,1744616.718,5425203.383,NA,NA,60
1,DOC200,1745057.8,5425736.012,NA,NA,60
1,DOC200,1744853.861,5425789.37,NA,NA,60
1,DOC200,1743355.276,5425571.679,NA,NA,60
1,DOC200,1743585.882,5425955.013,NA,NA,60
1,DOC200,1743955.398,5425809.739,NA,NA,60
1,DOC200,1744145.772,5425783.794,NA,NA,60
1,DOC200,1744341.582,5425840.084,NA,NA,60
1,DOC200,1744522.204,5425933.932,NA,NA,60
1,DOC200,1744759.748,5425815.575,NA,NA,60
1,DOC200,1744458.898,5425317.371,NA,NA,60
1,DOC200,1744274.879,5425270.387,NA,NA,60
1,DOC200,1744193.54,5425174.131,NA,NA,60
1,DOC200,1744145.284,5425320.316,NA,NA,60
1,DOC200,1743900.31,5424957.405,NA,NA,60
1,DOC200,1743683.416,5425083.839,NA,NA,60
1,DOC200,1744613.842,5425472.928,NA,NA,60
1,DOC200,1744645.594,5425309.346,NA,NA,60
1,DOC200,1744453.074,5425581.447,NA,NA,60
1,DOC200,1743258.083,5425685.928,NA,NA,60
1,DOC200,1743849.418,5425550.417,NA,NA,60
1,DOC200,1744060.055,5425525.799,NA,NA,60
1,DOC200,1744269.395,5425581.045,NA,NA,60
1,DOC200,1744799.932,5425674.291,NA,NA,60
1,DOC200,1744789.482,5425550.097,NA,NA,60
1,DOC200,1743619.329,5425502.136,NA,NA,60
1,DOC200,1743787.458,5425380.734,NA,NA,60
1,DOC200,1743833.31,5425193.191,NA,NA,60
1,DOC200,1743902.485,5425416.215,NA,NA,60
1,DOC200,1743390.637,5425467.615,NA,NA,60
1,DOC200,1743346.614,5425268.862,NA,NA,60
1,DOC200,1743476.374,5425185.076,NA,NA,60
1,DOC200,1744854.772,5425239.498,NA,NA,60
1,DOC200,1743457.709,5425547.862,NA,NA,60
1,DOC200,1744682.461,5426084.087,NA,NA,60
1,DOC200,1743671.271,5425875.121,NA,NA,60
1,DOC200,1744941.274,5425658.136,NA,NA,60
1,DOC200,1744854.451,5425463.816,NA,NA,60
1,DOC200,1744529.38,5425549.418,NA,NA,60
1,DOC200,1744373.316,5425553.685,NA,NA,60
1,DOC200,1744553.376,5425381.447,NA,NA,60
1,DOC200,1743510.996,5425334.713,NA,NA,60
1,DOC200,1744553.376,5425381.447,NA,NA,60
1,DOC200,1744529.38,5425549.418,NA,NA,60
1,DOC200,1744373.316,5425553.685,NA,NA,60
1,DOC200,1743520.215,5425366.2,NA,NA,60
1,A24,1744390.95,5425588.066,NA,NA,60
1,A24,1744677.866,5425176.896,NA,NA,60
1,A24,1744404.945,5425693.855,NA,NA,60
1,A24,1744411.849,5425737.811,NA,NA,60
1,A24,1744351.873,5425564.408,NA,NA,60
1,A24,1744308.897,5425580.589,NA,NA,60
1,A24,1744253.151,5425582.03,NA,NA,60
1,A24,1744273.884,5425630.82,NA,NA,60
1,A24,1744277.302,5425676.4,NA,NA,60
1,A24,1744300.754,5425727.136,NA,NA,60
1,A24,1744189.936,5425553.186,NA,NA,60
1,A24,1744142.396,5425567.235,NA,NA,60
1,A24,1744110.301,5425595.75,NA,NA,60
1,A24,1744103.405,5425657.639,NA,NA,60
1,A24,1744100.9,5425704.447,NA,NA,60
1,A24,1744071.398,5425530.215,NA,NA,60
1,A24,1744031.935,5425499.677,NA,NA,60
1,A24,1744607.826,5425397.382,NA,NA,60
1,A24,1744606.299,5425463.719,NA,NA,60
1,A24,1744948.538,5425667.923,NA,NA,60
